Timestamp,TemperatureC,PressureBar,FlowRateLMin,TankLevelPercent
2026-06-09T08:16:01,70.34,4.56,89.35,63.82
2026-06-09T08:16:02,70.26,4.56,90.62,63.85
2026-06-09T08:16:03,70.14,4.54,89.35,63.83
2026-06-09T08:16:04,70.24,4.5,87.32,63.79
2026-06-09T08:16:05,70.39,4.53,85.31,63.77
2026-06-09T08:16:06,70.45,4.56,83.06,63.74
2026-06-09T08:16:07,70.48,4.54,83.03,63.76
2026-06-09T08:16:08,70.44,4.57,80.36,63.73
2026-06-09T08:16:09,70.45,4.56,80,63.7
2026-06-09T08:16:10,70.59,4.56,80,63.72
2026-06-09T08:16:11,70.5,4.55,80.75,63.69
2026-06-09T08:16:12,70.42,4.56,81.58,63.66
2026-06-09T08:16:13,70.29,4.57,80.51,63.64
2026-06-09T08:16:14,70.29,4.57,80.44,63.68
2026-06-09T08:16:15,70.44,4.61,80,63.64
2026-06-09T08:16:16,70.49,4.63,80,63.69
2026-06-09T08:16:17,70.37,4.62,80,63.67
2026-06-09T08:16:18,70.25,4.61,82.85,63.62
2026-06-09T08:16:19,70.29,4.6,83.81,63.64
2026-06-09T08:16:20,70.33,4.58,85.5,63.62
2026-06-09T08:16:21,70.3,4.62,86.03,63.57
2026-06-09T08:16:22,70.17,4.59,84.79,63.6
2026-06-09T08:16:23,70.25,4.58,83.63,63.57
2026-06-09T08:16:24,70.21,4.55,85.62,63.59
2026-06-09T08:16:25,70.23,4.57,83.18,63.62
2026-06-09T08:16:26,70.11,4.54,85.92,63.58
2026-06-09T08:16:27,69.99,4.57,85.54,63.61
2026-06-09T08:16:28,69.98,4.54,87.05,63.6
2026-06-09T08:16:29,69.89,4.57,88.91,63.6
2026-06-09T08:16:30,69.97,4.59,89.28,63.6
2026-06-09T08:16:31,69.78,4.61,91.07,63.6
2026-06-09T08:16:32,69.6,4.58,89.27,63.62
2026-06-09T08:16:33,69.58,4.54,91.14,63.61
2026-06-09T08:16:34,69.41,4.56,90.92,63.62
2026-06-09T08:16:35,69.28,4.55,93.69,63.63
2026-06-09T08:16:36,69.2,4.57,93.63,63.61
2026-06-09T08:16:37,69.36,4.59,91.01,63.56
2026-06-09T08:16:38,69.42,4.58,89.58,63.59
2026-06-09T08:16:39,69.57,4.61,86.82,63.58
2026-06-09T08:16:40,69.56,4.64,86.18,63.54
2026-06-09T08:16:41,69.65,4.62,87.65,63.55
2026-06-09T08:16:42,69.53,4.65,85.09,63.52
2026-06-09T08:16:43,69.47,4.64,86.1,63.56
2026-06-09T08:16:44,69.59,4.63,83.53,63.53
2026-06-09T08:16:45,69.44,4.64,84.97,63.54
2026-06-09T08:16:46,69.6,4.62,84.66,63.54
2026-06-09T08:16:47,69.71,4.64,83.8,63.57
2026-06-09T08:16:48,69.72,4.65,80.98,63.58
2026-06-09T08:16:49,69.57,4.6,81.13,63.57
2026-06-09T08:16:50,69.44,4.65,82.2,63.53
2026-06-09T08:16:51,69.46,4.64,85.17,63.55
2026-06-09T08:16:52,69.4,4.67,84.25,63.53
2026-06-09T08:16:53,69.53,4.63,83.42,63.51
2026-06-09T08:16:54,69.46,4.64,85.76,63.49
2026-06-09T08:16:55,69.49,4.68,82.92,63.44
2026-06-09T08:16:56,69.43,4.68,81.99,63.45
2026-06-09T08:16:57,69.42,4.64,81.29,63.46
2026-06-09T08:16:58,69.5,4.64,83.89,63.48
2026-06-09T08:16:59,69.57,4.66,82.05,63.43
2026-06-09T08:17:00,69.64,4.68,82.26,63.46
2026-06-09T08:17:01,69.52,4.68,80,63.42
2026-06-09T08:17:02,69.7,4.68,80,63.38
2026-06-09T08:17:03,69.54,4.72,82.83,63.38
2026-06-09T08:17:04,69.66,4.74,83.4,63.37
2026-06-09T08:17:05,69.81,4.74,80.91,63.36
2026-06-09T08:17:06,69.88,4.79,81.26,63.38
2026-06-09T08:17:07,69.72,4.76,81.97,63.36
2026-06-09T08:17:08,69.82,4.75,83.3,63.36
2026-06-09T08:17:09,69.73,4.71,84.15,63.38
2026-06-09T08:17:10,69.91,4.72,83.77,63.37
2026-06-09T08:17:11,69.96,4.71,82.8,63.39
2026-06-09T08:17:12,70.11,4.75,80.33,63.37
2026-06-09T08:17:13,70.24,4.75,80.61,63.37
2026-06-09T08:17:14,70.35,4.71,82.62,63.35
2026-06-09T08:17:15,70.24,4.72,80.04,63.35
2026-06-09T08:17:16,70.14,4.75,82.82,63.34
2026-06-09T08:17:17,70.28,4.71,80,63.32
2026-06-09T08:17:18,70.18,4.75,80.76,63.28
2026-06-09T08:17:19,70.22,4.73,83.22,63.29
2026-06-09T08:17:20,70.2,4.7,85.2,63.33
2026-06-09T08:17:21,70.16,4.74,82.99,63.32
2026-06-09T08:17:22,70.1,4.76,82.11,63.29
2026-06-09T08:17:23,70.02,4.8,80.32,63.32
2026-06-09T08:17:24,70.04,4.82,80,63.35
2026-06-09T08:17:25,69.95,4.8,81.09,63.32
2026-06-09T08:17:26,70.08,4.78,80,63.34
2026-06-09T08:17:27,70.19,4.75,80,63.37
2026-06-09T08:17:28,70.19,4.7,80,63.36
2026-06-09T08:17:29,70.07,4.74,81.49,63.4
2026-06-09T08:17:30,69.98,4.73,83.73,63.38
2026-06-09T08:17:31,69.87,4.69,85.96,63.38
2026-06-09T08:17:32,70.05,4.67,88.83,63.42
2026-06-09T08:17:33,70.24,4.63,87.88,63.43
2026-06-09T08:17:34,70.05,4.63,88.98,63.42
2026-06-09T08:17:35,69.95,4.63,86.53,63.39
2026-06-09T08:17:36,70.0,4.6,87.2,63.41
2026-06-09T08:17:37,70.05,4.6,86.11,63.41
2026-06-09T08:17:38,69.91,4.59,85.95,63.42
2026-06-09T08:17:39,69.98,4.63,85.84,63.46
2026-06-09T08:17:40,70.09,4.61,83.8,63.47
2026-06-09T08:17:41,70.26,4.62,84.33,63.49
2026-06-09T08:17:42,70.12,4.58,86.68,63.53
2026-06-09T08:17:43,70.11,4.62,88.01,63.55
2026-06-09T08:17:44,70.29,4.66,87.39,63.58
2026-06-09T08:17:45,70.4,4.68,89.42,63.53
2026-06-09T08:17:46,70.5,4.66,87.66,63.49
2026-06-09T08:17:47,70.37,4.62,85.36,63.5
2026-06-09T08:17:48,70.23,4.6,86.18,63.53
2026-06-09T08:17:49,70.23,4.62,88.02,63.53
2026-06-09T08:17:50,70.42,4.66,88.23,63.53
2026-06-09T08:17:51,70.59,4.69,86.93,63.55
2026-06-09T08:17:52,70.56,4.65,85.68,63.56
2026-06-09T08:17:53,70.46,4.61,85.69,63.61
2026-06-09T08:17:54,70.42,4.61,84.19,63.62
2026-06-09T08:17:55,70.35,4.64,84.76,63.66
2026-06-09T08:17:56,70.41,4.65,83.2,63.71
2026-06-09T08:17:57,70.55,4.62,84.71,63.72
2026-06-09T08:17:58,70.47,4.63,83.97,63.72
2026-06-09T08:17:59,70.4,4.63,82.96,63.75
2026-06-09T08:18:00,70.26,4.59,85.63,63.74
2026-06-09T08:18:01,70.25,4.56,83.66,63.73
2026-06-09T08:18:02,70.11,4.54,80.82,63.72
2026-06-09T08:18:03,70.09,4.57,80,63.69
2026-06-09T08:18:04,70.0,4.58,80,63.71
2026-06-09T08:18:05,69.95,4.6,80,63.7
2026-06-09T08:18:06,70.12,4.57,80,63.66
2026-06-09T08:18:07,70.2,4.59,80,63.65
2026-06-09T08:18:08,70.35,4.62,80.43,63.63
2026-06-09T08:18:09,70.27,4.63,83.27,63.6
2026-06-09T08:18:10,70.25,4.59,81.72,63.6
2026-06-09T08:18:11,70.35,4.6,82.9,63.62
2026-06-09T08:18:12,70.36,4.6,80,63.66
2026-06-09T08:18:13,70.43,4.58,82.74,63.63
2026-06-09T08:18:14,70.28,4.61,83.28,63.59
2026-06-09T08:18:15,70.41,4.59,84.92,63.56
2026-06-09T08:18:16,70.34,4.61,83.96,63.54
2026-06-09T08:18:17,70.26,4.61,81.41,63.55
2026-06-09T08:18:18,70.45,4.61,80.93,63.57
2026-06-09T08:18:19,70.59,4.64,83.05,63.61
2026-06-09T08:18:20,70.58,4.61,81.86,63.61
2026-06-09T08:18:21,70.73,4.59,80.57,63.61
2026-06-09T08:18:22,70.81,4.55,81.76,63.57
2026-06-09T08:18:23,70.64,4.59,80.93,63.59
2026-06-09T08:18:24,70.63,4.56,83.03,63.58
2026-06-09T08:18:25,70.76,4.54,83.83,63.62
2026-06-09T08:18:26,70.79,4.55,86.39,63.63
2026-06-09T08:18:27,70.65,4.51,85.46,63.61
2026-06-09T08:18:28,70.82,4.46,83.97,63.6
2026-06-09T08:18:29,70.86,4.44,83.68,63.64
2026-06-09T08:18:30,70.82,4.46,83.74,63.6
2026-06-09T08:18:31,70.71,4.46,85.05,63.58
2026-06-09T08:18:32,70.67,4.45,85.3,63.55
2026-06-09T08:18:33,70.53,4.43,86.73,63.51
2026-06-09T08:18:34,70.47,4.44,85.21,63.51
2026-06-09T08:18:35,70.35,4.49,84.94,63.54
2026-06-09T08:18:36,70.37,4.53,85.84,63.52
2026-06-09T08:18:37,70.47,4.5,86.58,63.52
2026-06-09T08:18:38,70.34,4.53,84.25,63.54
2026-06-09T08:18:39,70.5,4.53,87.18,63.5
2026-06-09T08:18:40,70.64,4.53,86.2,63.46
2026-06-09T08:18:41,70.61,4.58,83.22,63.45
2026-06-09T08:18:42,70.75,4.56,81.94,63.42
2026-06-09T08:18:43,70.91,4.58,81.93,63.46
2026-06-09T08:18:44,70.84,4.54,82.07,63.44
2026-06-09T08:18:45,70.8,4.51,84.45,63.48
2026-06-09T08:18:46,70.66,4.54,81.75,63.53
2026-06-09T08:18:47,70.67,4.51,80.23,63.57
2026-06-09T08:18:48,70.63,4.52,80,63.59
2026-06-09T08:18:49,70.78,4.48,80,63.57
2026-06-09T08:18:50,70.68,4.47,80,63.52
2026-06-09T08:18:51,70.48,4.48,81.19,63.55
2026-06-09T08:18:52,70.31,4.5,81.23,63.52
2026-06-09T08:18:53,70.26,4.52,80.47,63.56
2026-06-09T08:18:54,70.39,4.47,81.21,63.52
2026-06-09T08:18:55,70.24,4.47,80,63.56
2026-06-09T08:18:56,70.06,4.5,80,63.52
2026-06-09T08:18:57,70.05,4.48,81.71,63.47
2026-06-09T08:18:58,69.96,4.51,84.55,63.43
2026-06-09T08:18:59,69.88,4.49,84.7,63.45
2026-06-09T08:19:00,69.95,4.46,86.81,63.4
2026-06-09T08:19:01,70.02,4.43,86.29,63.41
2026-06-09T08:19:02,70.12,4.44,83.7,63.42
2026-06-09T08:19:03,69.96,4.44,81.89,63.43
2026-06-09T08:19:04,69.83,4.4,80,63.45
2026-06-09T08:19:05,69.9,4.38,80.33,63.49
2026-06-09T08:19:06,69.88,4.34,80,63.51
2026-06-09T08:19:07,69.94,4.39,80,63.48
2026-06-09T08:19:08,69.97,4.41,81.38,63.53
2026-06-09T08:19:09,69.78,4.4,80.02,63.55
2026-06-09T08:19:10,69.61,4.43,82.25,63.55
2026-06-09T08:19:11,69.57,4.39,82.23,63.6
2026-06-09T08:19:12,69.53,4.41,83.1,63.59
2026-06-09T08:19:13,69.57,4.37,82.62,63.62
2026-06-09T08:19:14,69.63,4.34,85.61,63.61
2026-06-09T08:19:15,69.73,4.37,85.32,63.64
2026-06-09T08:19:16,69.63,4.34,86.37,63.62
2026-06-09T08:19:17,69.49,4.34,84.14,63.64
2026-06-09T08:19:18,69.58,4.3,86.04,63.62
2026-06-09T08:19:19,69.55,4.27,88.5,63.64
2026-06-09T08:19:20,69.36,4.25,88.4,63.6
2026-06-09T08:19:21,69.37,4.24,90.87,63.6
2026-06-09T08:19:22,69.49,4.26,88.99,63.61
2026-06-09T08:19:23,69.47,4.3,91.4,63.59
2026-06-09T08:19:24,69.47,4.29,92.24,63.58
2026-06-09T08:19:25,69.29,4.31,90.54,63.61
2026-06-09T08:19:26,69.48,4.35,89.27,63.62
2026-06-09T08:19:27,69.39,4.34,88.65,63.62
2026-06-09T08:19:28,69.26,4.31,90.59,63.65
2026-06-09T08:19:29,69.21,4.27,90.23,63.67
2026-06-09T08:19:30,69.22,4.3,92.27,63.71
2026-06-09T08:19:31,69.06,4.35,89.5,63.72
2026-06-09T08:19:32,68.94,4.35,91.13,63.74
2026-06-09T08:19:33,69.08,4.3,93.38,63.77
2026-06-09T08:19:34,69.0,4.28,95.09,63.79
2026-06-09T08:19:35,68.89,4.33,95.25,63.81
2026-06-09T08:19:36,69.03,4.35,93.54,63.85
2026-06-09T08:19:37,68.99,4.36,91.79,63.83
2026-06-09T08:19:38,69.04,4.4,91.34,63.85
2026-06-09T08:19:39,68.86,4.45,90.26,63.82
2026-06-09T08:19:40,68.8,4.43,90.56,63.78
2026-06-09T08:19:41,68.65,4.48,89.72,63.77
2026-06-09T08:19:42,68.83,4.43,88.53,63.76
2026-06-09T08:19:43,68.9,4.47,89.18,63.76
2026-06-09T08:19:44,69.0,4.5,88.88,63.75
2026-06-09T08:19:45,69.03,4.52,85.95,63.74
2026-06-09T08:19:46,68.85,4.5,86.93,63.7
2026-06-09T08:19:47,68.82,4.47,84.43,63.67
2026-06-09T08:19:48,68.88,4.49,84.86,63.66
2026-06-09T08:19:49,68.89,4.49,83.88,63.62
2026-06-09T08:19:50,68.72,4.53,82.71,63.59
2026-06-09T08:19:51,68.79,4.51,83.65,63.61
2026-06-09T08:19:52,68.93,4.5,82.95,63.62
2026-06-09T08:19:53,68.94,4.46,84.28,63.58
2026-06-09T08:19:54,68.82,4.46,83.44,63.59
2026-06-09T08:19:55,68.93,4.5,84.87,63.62
2026-06-09T08:19:56,68.75,4.53,83.83,63.61
2026-06-09T08:19:57,68.77,4.57,82.28,63.57
2026-06-09T08:19:58,68.81,4.55,84.86,63.6
2026-06-09T08:19:59,69.0,4.55,87.77,63.57
2026-06-09T08:20:00,69.02,4.52,85.26,63.62
2026-06-09T08:20:01,69.2,4.47,85.49,63.64
2026-06-09T08:20:02,69.02,4.47,86.2,63.65
2026-06-09T08:20:03,69.03,4.52,85.25,63.62
2026-06-09T08:20:04,68.98,4.57,87.94,63.61
2026-06-09T08:20:05,69.18,4.59,90.02,63.58
2026-06-09T08:20:06,69.35,4.62,88.08,63.54
2026-06-09T08:20:07,69.26,4.59,88.79,63.54
2026-06-09T08:20:08,69.14,4.59,87.0,63.51
2026-06-09T08:20:09,69.11,4.57,86.04,63.49
2026-06-09T08:20:10,69.25,4.52,87.48,63.5
2026-06-09T08:20:11,69.38,4.51,89.61,63.55
2026-06-09T08:20:12,69.57,4.55,91.47,63.52
2026-06-09T08:20:13,69.61,4.6,90.38,63.52
2026-06-09T08:20:14,69.58,4.63,87.76,63.56
2026-06-09T08:20:15,69.48,4.66,85.57,63.54
2026-06-09T08:20:16,69.61,4.62,82.69,63.52
2026-06-09T08:20:17,69.51,4.67,82.93,63.49
2026-06-09T08:20:18,69.69,4.66,81.8,63.52
2026-06-09T08:20:19,69.81,4.69,80.07,63.54
2026-06-09T08:20:20,69.62,4.71,80,63.52
2026-06-09T08:20:21,69.76,4.67,82.87,63.56
2026-06-09T08:20:22,69.82,4.67,85.48,63.59
2026-06-09T08:20:23,69.95,4.64,85.54,63.55
2026-06-09T08:20:24,70.1,4.62,83.23,63.58
2026-06-09T08:20:25,70.29,4.61,86.22,63.56
2026-06-09T08:20:26,70.19,4.61,86.21,63.56
2026-06-09T08:20:27,70.08,4.64,87.2,63.56
2026-06-09T08:20:28,69.89,4.61,89.66,63.59
2026-06-09T08:20:29,69.86,4.57,89.32,63.63
2026-06-09T08:20:30,69.81,4.58,90.46,63.64
2026-06-09T08:20:31,69.96,4.58,88.38,63.65
2026-06-09T08:20:32,70.07,4.55,88.21,63.61
2026-06-09T08:20:33,69.98,4.54,86.38,63.66
2026-06-09T08:20:34,69.93,4.49,84.61,63.65
2026-06-09T08:20:35,70.02,4.51,85.59,63.65
2026-06-09T08:20:36,69.84,4.56,86.24,63.63
2026-06-09T08:20:37,69.86,4.54,83.93,63.62
2026-06-09T08:20:38,70.05,4.52,81.95,63.65
2026-06-09T08:20:39,69.98,4.55,82.96,63.68
2026-06-09T08:20:40,69.95,4.51,80.63,63.72
2026-06-09T08:20:41,69.96,4.53,80,63.68
2026-06-09T08:20:42,69.92,4.51,80,63.66
2026-06-09T08:20:43,69.92,4.52,81.71,63.7
2026-06-09T08:20:44,70.05,4.5,80,63.72
2026-06-09T08:20:45,70.22,4.49,81.81,63.71
2026-06-09T08:20:46,70.24,4.48,80.9,63.71
2026-06-09T08:20:47,70.42,4.51,82.8,63.71
2026-06-09T08:20:48,70.54,4.47,83.32,63.69
2026-06-09T08:20:49,70.46,4.51,80.37,63.71
2026-06-09T08:20:50,70.28,4.49,83.11,63.73
2026-06-09T08:20:51,70.38,4.49,85.73,63.77
2026-06-09T08:20:52,70.36,4.47,83.17,63.82
2026-06-09T08:20:53,70.41,4.49,80.38,63.85
2026-06-09T08:20:54,70.59,4.48,82.37,63.82
2026-06-09T08:20:55,70.55,4.52,84.55,63.86
2026-06-09T08:20:56,70.44,4.53,81.74,63.81
2026-06-09T08:20:57,70.38,4.53,82.17,63.83
2026-06-09T08:20:58,70.21,4.49,83.75,63.87
2026-06-09T08:20:59,70.21,4.52,85.75,63.9
2026-06-09T08:21:00,70.04,4.53,86.84,63.87
2026-06-09T08:21:01,70.14,4.49,85.85,63.85
2026-06-09T08:21:02,70.11,4.51,85.12,63.85
2026-06-09T08:21:03,69.96,4.48,82.55,63.84
2026-06-09T08:21:04,69.9,4.44,84.94,63.87
2026-06-09T08:21:05,69.79,4.46,87.18,63.89
2026-06-09T08:21:06,69.88,4.44,88.98,63.85
2026-06-09T08:21:07,69.84,4.45,91.2,63.8
2026-06-09T08:21:08,69.71,4.47,89.26,63.85
2026-06-09T08:21:09,69.79,4.51,90.29,63.8
2026-06-09T08:21:10,69.87,4.54,92.51,63.78
2026-06-09T08:21:11,70.03,4.59,89.82,63.78
2026-06-09T08:21:12,69.86,4.56,89.73,63.8
2026-06-09T08:21:13,70.03,4.58,88.01,63.8
2026-06-09T08:21:14,69.99,4.59,90.78,63.79
2026-06-09T08:21:15,70.04,4.62,90.65,63.78
2026-06-09T08:21:16,70.17,4.66,93.06,63.83
2026-06-09T08:21:17,70.02,4.7,95.36,63.82
2026-06-09T08:21:18,70.09,4.69,96.16,63.8
2026-06-09T08:21:19,69.95,4.73,97.11,63.75
2026-06-09T08:21:20,70.05,4.75,99.88,63.78
2026-06-09T08:21:21,70.18,4.79,98.71,63.76
2026-06-09T08:21:22,70.11,4.83,101.57,63.8
2026-06-09T08:21:23,69.98,4.85,101.52,63.76
2026-06-09T08:21:24,69.98,4.87,101.0,63.81
2026-06-09T08:21:25,69.89,4.88,102.84,63.78
2026-06-09T08:21:26,70.0,4.86,100.26,63.83
2026-06-09T08:21:27,69.83,4.89,101.26,63.86
2026-06-09T08:21:28,69.65,4.94,102.11,63.88
2026-06-09T08:21:29,69.55,4.98,102.39,63.92
2026-06-09T08:21:30,69.45,4.94,103.63,63.89
2026-06-09T08:21:31,69.34,4.93,103.62,63.91
2026-06-09T08:21:32,69.27,4.97,101.23,63.88
2026-06-09T08:21:33,69.08,4.96,100.9,63.88
2026-06-09T08:21:34,69.27,4.94,98.29,63.84
2026-06-09T08:21:35,69.43,4.95,100.61,63.87
2026-06-09T08:21:36,69.61,4.93,99.76,63.83
2026-06-09T08:21:37,69.55,4.92,99.57,63.87
2026-06-09T08:21:38,69.7,4.89,97.53,63.86
2026-06-09T08:21:39,69.72,4.93,97.58,63.9
2026-06-09T08:21:40,69.67,4.92,100.38,63.88
2026-06-09T08:21:41,69.49,4.97,102.87,63.86
2026-06-09T08:21:42,69.54,4.99,105.54,63.86
2026-06-09T08:21:43,69.59,5.03,105.15,63.86
2026-06-09T08:21:44,69.59,4.99,103.9,63.9
2026-06-09T08:21:45,69.72,5.0,103.73,63.93
2026-06-09T08:21:46,69.81,5.04,102.89,63.88
2026-06-09T08:21:47,69.97,5.02,100.79,63.89
2026-06-09T08:21:48,70.09,5.05,98.49,63.88
2026-06-09T08:21:49,70.22,5.02,97.07,63.9
2026-06-09T08:21:50,70.21,5.06,99.71,63.93
2026-06-09T08:21:51,70.41,5.02,100.31,63.95
2026-06-09T08:21:52,70.42,5.0,98.64,63.97
2026-06-09T08:21:53,70.26,5.04,98.14,63.99
2026-06-09T08:21:54,70.46,5.0,97.32,64.0
2026-06-09T08:21:55,70.31,4.99,96.69,64.03
2026-06-09T08:21:56,70.34,4.94,96.46,64.07
2026-06-09T08:21:57,70.41,4.97,93.63,64.07
2026-06-09T08:21:58,70.46,4.97,92.27,64.06
2026-06-09T08:21:59,70.35,4.97,93.71,64.04
2026-06-09T08:22:00,70.54,4.95,92.11,63.99
2026-06-09T08:22:01,70.62,4.95,92.02,64.01
2026-06-09T08:22:02,70.74,4.92,89.39,64.05
2026-06-09T08:22:03,70.65,4.93,88.05,64.1
2026-06-09T08:22:04,70.46,4.89,89.85,64.1
2026-06-09T08:22:05,70.34,4.87,91.33,64.07
2026-06-09T08:22:06,70.25,4.9,90.95,64.04
2026-06-09T08:22:07,70.29,4.86,88.36,64.04
2026-06-09T08:22:08,70.28,4.85,88.61,64.06
2026-06-09T08:22:09,70.36,4.84,88.02,64.06
2026-06-09T08:22:10,70.33,4.88,85.59,64.05
2026-06-09T08:22:11,70.14,4.85,84.91,64.01
2026-06-09T08:22:12,69.95,4.86,86.38,64.05
2026-06-09T08:22:13,70.13,4.85,87.19,64.04
2026-06-09T08:22:14,70.3,4.86,87.91,64.02
2026-06-09T08:22:15,70.32,4.85,88.6,64.04
2026-06-09T08:22:16,70.38,4.84,87.94,64.01
2026-06-09T08:22:17,70.51,4.88,90.72,63.98
2026-06-09T08:22:18,70.47,4.86,90.47,63.97
2026-06-09T08:22:19,70.28,4.85,90.93,64.0
2026-06-09T08:22:20,70.26,4.86,93.5,64.0
2026-06-09T08:22:21,70.18,4.87,94.81,64.05
2026-06-09T08:22:22,70.04,4.85,96.3,64.09
2026-06-09T08:22:23,70.1,4.88,97.76,64.08
2026-06-09T08:22:24,70.15,4.86,98.27,64.13
2026-06-09T08:22:25,70.18,4.83,99.02,64.17
2026-06-09T08:22:26,70.17,4.86,101.31,64.13
2026-06-09T08:22:27,70.01,4.85,101.47,64.18
2026-06-09T08:22:28,70.03,4.87,102.59,64.23
2026-06-09T08:22:29,70.12,4.84,102.67,64.25
2026-06-09T08:22:30,69.95,4.87,102.32,64.29
2026-06-09T08:22:31,70.09,4.87,104.81,64.24
2026-06-09T08:22:32,70.25,4.84,102.04,64.28
2026-06-09T08:22:33,70.08,4.86,104.97,64.31
2026-06-09T08:22:34,70.17,4.9,107.48,64.31
2026-06-09T08:22:35,70.22,4.92,104.98,64.29
2026-06-09T08:22:36,70.29,4.93,104.7,64.28
2026-06-09T08:22:37,70.29,4.95,105.63,64.31
2026-06-09T08:22:38,70.12,4.99,103.61,64.26
2026-06-09T08:22:39,69.96,5.03,104.69,64.26
2026-06-09T08:22:40,69.96,5.07,105.72,64.27
2026-06-09T08:22:41,69.93,5.03,104.15,64.24
2026-06-09T08:22:42,69.8,5.03,101.19,64.19
2026-06-09T08:22:43,69.96,4.98,101.56,64.19
2026-06-09T08:22:44,69.99,4.94,99.94,64.18
2026-06-09T08:22:45,69.93,4.93,101.04,64.18
2026-06-09T08:22:46,70.06,4.88,100.5,64.14
2026-06-09T08:22:47,69.89,4.9,101.79,64.14
2026-06-09T08:22:48,70.0,4.89,100.59,64.15
2026-06-09T08:22:49,70.05,4.93,99.64,64.11
2026-06-09T08:22:50,69.93,4.92,101.99,64.13
2026-06-09T08:22:51,70.0,4.88,103.63,64.08
2026-06-09T08:22:52,70.18,4.86,103.7,64.11
2026-06-09T08:22:53,70.0,4.89,102.51,64.16
2026-06-09T08:22:54,70.02,4.86,100.57,64.15
2026-06-09T08:22:55,70.12,4.85,98.07,64.15
2026-06-09T08:22:56,70.01,4.86,97.63,64.15
2026-06-09T08:22:57,69.87,4.84,99.54,64.11
2026-06-09T08:22:58,70.05,4.83,100.11,64.08
2026-06-09T08:22:59,69.91,4.8,102.75,64.03
2026-06-09T08:23:00,69.73,4.76,103.39,64.06
2026-06-09T08:23:01,69.6,4.77,105.86,64.06
2026-06-09T08:23:02,69.6,4.75,103.82,64.11
2026-06-09T08:23:03,69.55,4.8,103.09,64.07
2026-06-09T08:23:04,69.67,4.84,104.67,64.03
2026-06-09T08:23:05,69.62,4.82,101.94,64.02
2026-06-09T08:23:06,69.66,4.81,100.87,64.02
2026-06-09T08:23:07,69.76,4.83,101.41,64.04
2026-06-09T08:23:08,69.91,4.88,99.91,64.02
2026-06-09T08:23:09,69.77,4.86,97.99,63.98
2026-06-09T08:23:10,69.92,4.88,97.52,64.0
2026-06-09T08:23:11,69.79,4.9,95.5,64.0
2026-06-09T08:23:12,69.77,4.88,92.61,64.02
2026-06-09T08:23:13,69.77,4.85,91.8,64.05
2026-06-09T08:23:14,69.6,4.85,92.71,64.03
2026-06-09T08:23:15,69.79,4.85,92.98,64.05
2026-06-09T08:23:16,69.82,4.82,90.38,64.01
2026-06-09T08:23:17,69.8,4.84,87.62,64.01
2026-06-09T08:23:18,69.82,4.8,89.54,64.04
2026-06-09T08:23:19,69.65,4.83,89.45,64.01
2026-06-09T08:23:20,69.69,4.86,89.47,63.99
2026-06-09T08:23:21,69.78,4.85,87.22,63.99
2026-06-09T08:23:22,69.68,4.85,89.01,64.01
2026-06-09T08:23:23,69.68,4.82,88.24,64.02
2026-06-09T08:23:24,69.77,4.8,88.61,64.0
2026-06-09T08:23:25,69.6,4.83,89.36,63.97
2026-06-09T08:23:26,69.79,4.85,91.33,64.0
2026-06-09T08:23:27,69.68,4.85,93.23,63.99
2026-06-09T08:23:28,69.76,4.82,92.67,63.95
2026-06-09T08:23:29,69.9,4.86,92.0,63.9
2026-06-09T08:23:30,70.05,4.84,93.91,63.85
2026-06-09T08:23:31,70.18,4.81,95.04,63.87
2026-06-09T08:23:32,70.09,4.79,96.91,63.84
2026-06-09T08:23:33,69.97,4.81,94.75,63.85
2026-06-09T08:23:34,69.95,4.83,96.78,63.85
2026-06-09T08:23:35,69.87,4.83,97.76,63.8
2026-06-09T08:23:36,70.02,4.81,96.65,63.82
2026-06-09T08:23:37,70.01,4.78,96.52,63.85
2026-06-09T08:23:38,69.99,4.76,94.81,63.84
2026-06-09T08:23:39,70.09,4.73,96.77,63.86
2026-06-09T08:23:40,70.19,4.78,96.33,63.82
2026-06-09T08:23:41,70.08,4.75,97.41,63.8
2026-06-09T08:23:42,70.15,4.71,100.37,63.78
2026-06-09T08:23:43,70.09,4.73,97.85,63.75
2026-06-09T08:23:44,70.18,4.7,97.33,63.73
2026-06-09T08:23:45,70.23,4.7,95.23,63.69
2026-06-09T08:23:46,70.3,4.69,95.22,63.69
2026-06-09T08:23:47,70.32,4.71,96.69,63.68
2026-06-09T08:23:48,70.48,4.69,99.5,63.71
2026-06-09T08:23:49,70.68,4.68,100.96,63.69
2026-06-09T08:23:50,70.81,4.65,98.12,63.72
2026-06-09T08:23:51,70.73,4.62,98.13,63.76
2026-06-09T08:23:52,70.53,4.65,100.95,63.76
2026-06-09T08:23:53,70.44,4.63,102.45,63.78
2026-06-09T08:23:54,70.32,4.67,103.27,63.79
2026-06-09T08:23:55,70.35,4.63,103.82,63.74
2026-06-09T08:23:56,70.49,4.67,100.85,63.7
2026-06-09T08:23:57,70.57,4.66,99.49,63.68
2026-06-09T08:23:58,70.44,4.69,98.64,63.71
2026-06-09T08:23:59,70.64,4.68,99.38,63.76
2026-06-09T08:24:00,70.82,4.65,100.02,63.75
2026-06-09T08:24:01,70.9,4.68,102.79,63.74
2026-06-09T08:24:02,71.07,4.72,102.79,63.71
2026-06-09T08:24:03,70.89,4.73,104.63,63.72
